,ID,Count
136,18424,463.0465118362439
137,18425,473.8335108999707
138,18426,485.4951315094052
139,18427,515.1593789346546
140,18428,495.0503718962602
141,18429,462.077139623084
142,18430,463.75349758569024
143,18431,452.79157421282224
144,18432,400.491233132601
145,18433,319.61295666617235
146,18434,270.4910045215674
147,18435,223.49705349131142
148,18436,188.1181453326862
149,18437,168.39677045689632
150,18438,181.07225535541028
151,18439,209.99598956515723
152,18440,241.8234844928122
153,18441,312.4887790224824
154,18442,443.5423325998158
155,18443,491.7248327474507
156,18444,496.9345210942852
157,18445,439.49984218861107
158,18446,469.93239324197714
159,18447,463.99676471566573
160,18448,452.1539759053756
161,18449,462.68722556837395
162,18450,474.0745225013452
163,18451,503.040959074591
164,18452,483.404988925798
165,18453,451.20740684782174
166,18454,452.84433078193643
167,18455,442.14027166494395
168,18456,415.4270323759197
169,18457,331.53250586326783
170,18458,280.5786144526445
171,18459,231.83208518803337
172,18460,195.1337667003184
173,18461,174.6769088187133
174,18462,187.82510942756898
175,18463,217.82751665631025
176,18464,250.84197657927587
177,18465,324.142641287488
178,18466,460.08366656062867
179,18467,510.06307033488554
180,18468,515.4670472274641
181,18469,455.8904167314149
182,18470,487.45791016401813
183,18471,481.3009200978836
184,18472,469.01646989398955
185,18473,479.9425433926452
186,18474,491.7545147425433
187,18475,521.801216863847
188,18476,501.4329487673656
189,18477,468.0345997755287
190,18478,469.73257065707656
191,18479,458.6293175881727
192,18480,396.0575306318749
193,18481,316.07463011117864
194,18482,267.4964904249901
195,18483,221.02279347513462
196,18484,186.03555319984582
197,18485,166.53250697115422
198,18486,179.0676658788771
199,18487,207.67119524495496
200,18488,239.14633877967475
201,18489,309.02932181997704
202,18490,438.63202598999646
203,18491,486.2811140333893
204,18492,491.4331276888936
205,18493,434.6342886179659
206,18494,464.7299312285345
207,18495,458.8600140308698
208,18496,447.1483327156253
209,18497,457.56497234697247
210,18498,468.8262043808613
211,18499,497.4719633670665
212,18500,478.05337637862857
213,18501,446.21224280280774
214,18502,447.83104490767926
215,18503,437.2454867958241
216,18504,381.6312422297274
217,18505,304.5616972215774
218,18506,257.7530031309181
219,18507,212.97209801926596
220,18508,179.2592585054052
221,18509,160.46660545915515
222,18510,172.54517459498038
223,18511,200.10682814242145
224,18512,230.43549808931064
225,18513,297.7730123788146
226,18514,422.65497311271764
227,18515,468.5684560153203
228,18516,473.53280896727097
229,18517,418.8028522428981
230,18518,447.8022692135821
231,18519,442.14616216176955
232,18520,430.8610756699039
233,18521,440.898292020842
234,18522,451.74933672455893
235,18523,479.3516816896391
236,18524,460.6404114786666
237,18525,429.9590825789069
238,18526,431.5189202550662
239,18527,421.3189382335727
240,18528,266.3371085989256
241,18529,212.5509467045876
242,18530,179.8835681939645
243,18531,148.63136588946662
244,18532,125.10346983378602
245,18533,111.98824151548155
246,18534,120.41776935196674
247,18535,139.65280648137443
248,18536,160.8189201729866
249,18537,207.81318288408156
250,18538,294.96721184592064
251,18539,327.0098302923013
252,18540,330.4744088303738
253,18541,292.2788503573617
254,18542,312.51729001418954
255,18543,308.569942335566
256,18544,300.69417910147774
257,18545,307.69906467025805
258,18546,315.2719139338044
259,18547,334.5353492479505
260,18548,321.4769172991223
261,18549,300.06468600644513
262,18550,301.1532830880799
263,18551,294.03480478034663
264,18552,265.3837405514105
265,18553,211.79010912501323
266,18554,179.23966525797752
267,18555,148.09933189749694
268,18556,124.65565521493613
269,18557,111.58737356388474
270,18558,119.98672745075692
271,18559,139.1529117271453
272,18560,160.24326017301382
273,18561,207.06930438567656
274,18562,293.911360799411
275,18563,325.8392809645562
276,18564,329.2914578568586
277,18565,291.23262244582133
278,18566,311.3986175161554
279,18567,307.46539958148315
280,18568,299.6178280667414
281,18569,306.5976392697568
282,18570,314.1433811108546
283,18571,333.33786191914726
284,18572,320.3261733319038
285,18573,298.9905882761998
286,18574,300.0752886658576
287,18575,292.982291335226
288,18576,413.85247915752814
289,18577,330.2759300185933
290,18578,279.51516425328794
291,18579,230.95339428106098
292,18580,194.39416990851208
293,18581,174.0148476923918
294,18582,187.1132139381192
295,18583,217.0019059216312
296,18584,249.891234305063
297,18585,322.91407453741834
298,18586,458.33985558672725
299,18587,508.12982722264695
300,18588,513.5133219401498
301,18589,454.16249902997663
302,18590,485.61034522129034
303,18591,479.47669140380776
304,18592,467.23880177276345
305,18593,478.1234632234517
306,18594,489.8906647917635
307,18595,519.8234837811569
308,18596,499.5324155767985
309,18597,466.2606531423969
310,18598,467.95218836784176
311,18599,456.89101889362917
312,18600,404.2045154563143
313,18601,322.5763502294599
314,18602,272.99894822349813
315,18603,225.56927777357558
316,18604,189.86234277333855
317,18605,169.95811487439315
318,18606,182.75112457775734
319,18607,211.94303442305255
320,18608,244.06562813076948
321,18609,315.38611849837235
322,18610,447.65477693618436
323,18611,496.28401651606885
324,18612,501.5420081515897
325,18613,443.57480528457825
326,18614,474.2895214505438
327,18615,468.29885884941774
328,18616,456.3462658418953
329,18617,466.9771778918549
330,18618,478.4700557837035
331,18619,507.70506392109337
332,18620,487.88703260633645
333,18621,455.3909203671347
334,18622,457.04302156408795
335,18623,446.2397163457508
336,18624,419.140314699633
337,18625,334.4958994265554
338,18626,283.08655815457524
339,18627,233.90430947029756
340,18628,196.8779641409708
341,18629,176.23825323621008
342,18630,189.50397864991604
343,18631,219.77456151420557
344,18632,253.08412021723314
345,18633,327.0399807633779
346,18634,464.1961108969973
347,18635,514.6222541035037
348,18636,520.0745342847686
349,18637,459.96537982738215
350,18638,491.8150383725848
351,18639,485.6030142316356
352,18640,473.20875983050917
353,18641,484.2324957161263
354,18642,496.1500480249016
355,18643,526.4653217103494
356,18644,505.914992447904
357,18645,472.2181132948415
358,18646,473.9312614392281
359,18647,462.7287622689796
360,18648,399.7708129555882
361,18649,319.03802367446616
362,18650,270.00443412692084
363,18651,223.09501775739878
364,18652,187.7797506404982
365,18653,168.09385138865105
366,18654,180.7465351012242
367,18655,209.61824010285028
368,18656,241.38848241763202
369,18657,311.926661295867
370,18658,442.74447032636516
371,18659,490.84029780200734
372,18660,496.040614746198
373,18661,438.70925171393316
374,18662,469.08705943710123
375,18663,463.1621081646217
376,18664,451.34062265214493
377,18665,461.8549246704535
378,18666,473.22173766321964
379,18667,502.1360682135688
380,18668,482.535420059167
381,18669,450.39575632212063
382,18670,452.0297356898308
383,18671,441.344931476631
384,18672,385.3445245534407
385,18673,307.5250907848649
386,18674,260.26094683284884
387,18675,215.04432230153017
388,18676,181.00345594605756
389,18677,162.02794987665197
390,18678,174.22404381732744
391,18679,202.05387300031677
392,18680,232.67764172726788
393,18681,300.67035185470456
394,18682,426.7674174490862
395,18683,473.12763978393843
396,18684,478.1402960245755
397,18685,422.8778153388654
398,18686,452.1593974221488
399,18687,446.44825629552145
400,18688,435.0533656064235
401,18689,445.18824434432304
402,18690,456.14487000691724
403,18691,484.0157865361415
404,18692,465.12245515920495
405,18693,434.1425960982198
406,18694,435.7176110372177
407,18695,425.41838291437955
408,18696,270.0503909226389
409,18697,215.51434026787518
410,18698,182.39151189589526
411,18699,150.70359017173075
412,18700,126.84766727443838
413,18701,113.54958593297835
414,18702,122.09663857431381
415,18703,141.59985133926972
416,18704,163.06106381094386
417,18705,210.7105223599715
418,18706,299.0796561822893
419,18707,331.56901406091936
420,18708,335.08189588767823
421,18709,296.35381345332894
422,18710,316.8744182227563
423,18711,312.8720364693179
424,18712,304.88646903799736
425,18713,311.98901699373914
426,18714,319.6674472161627
427,18715,339.19945409445285
428,18716,325.9589609796607
429,18717,304.24819952575797
430,18718,305.3519738702314
431,18719,298.1342494611535
432,18720,269.0970228751238
433,18721,214.75350268830078
434,18722,181.7476089599083
435,18723,150.17155617976113
436,18724,126.39985265558852
437,18725,113.14871798138155
438,18726,121.66559667310399
439,18727,141.09995658504062
440,18728,162.4854038109711
441,18729,209.9666438615665
442,18730,298.02380513577964
443,18731,330.3984647331743
444,18732,333.898944914163
445,18733,295.3075855417885
446,18734,315.75574572472215
447,18735,311.7674937152351
448,18736,303.81011800326104
449,18737,310.8875915932379
450,18738,318.5389143932129
451,18739,338.0019667656496
452,18740,324.8082170124421
453,18741,303.1741017955127
454,18742,304.27397944800913
455,18743,297.0817360160329
456,18744,417.56576148124145
457,18745,333.2393235818808
458,18746,282.02310795521873
459,18747,233.02561856332514
460,18748,196.13836734916447
461,18749,175.5761921098886
462,18750,188.79208316046626
463,18751,218.94895077952646
464,18752,252.1333779430202
465,18753,325.8114140133083
466,18754,462.4522999230959
467,18755,512.6890109912649
468,18756,518.1208089974542
469,18757,458.23746212594386
470,18758,489.96747342985714
471,18759,483.77878553755966
472,18760,471.431091709283
473,18761,482.4134155469328
474,18762,494.28619807412184
475,18763,524.4875886276593
476,18764,504.01445925733685
477,18765,470.4441666617098
478,18766,472.1508791499933
479,18767,460.9904635744359
480,18768,407.91779778002757
481,18769,325.53974379274746
482,18770,275.5068919254289
483,18771,227.64150205583974
484,18772,191.6065402139909
485,18773,171.51945929188997
486,18774,184.4299938001044
487,18775,213.89007928094787
488,18776,246.3077717687267
489,18777,318.2834579742623
490,18778,451.7672212725531
491,18779,500.8432002846869
492,18780,506.1494952088941
493,18781,447.6497683805454
494,18782,478.6466496591106
495,18783,472.6009529831697
496,18784,460.5385557784148
497,18785,471.26713021533607
498,18786,482.86558906606183
499,18787,512.3691687675957
500,18788,492.3690762868747
501,18789,459.57443388644765
502,18790,461.24171234623947
503,18791,450.33916102655763
504,18792,422.8535970233463
505,18793,337.45929298984294
506,18794,285.59450185650604
507,18795,235.9765337525617
508,18796,198.62216158162315
509,18797,177.79959765370694
510,18798,191.1828478722631
511,18799,221.7216063721009
512,18800,255.3262638551904
513,18801,329.93732023926793
514,18802,468.308555233366
515,18803,519.1814378721217
516,18804,524.682021342073
517,18805,464.0403429233494
518,18806,496.17216658115154
519,18807,489.9051083653875
520,18808,477.40104976702867
521,18809,488.5224480396073
522,18810,500.5455813072599
523,18811,531.1294265568517
524,18812,510.3970361284423
525,18813,476.40162681415444
526,18814,478.1299522213796
527,18815,466.8282069497865
528,18816,403.4840952793015
529,18817,322.0014172377538
530,18818,272.5123778288517
531,18819,225.167242039663
532,18820,189.52394808115062
533,18821,169.65519580614787
534,18822,182.42540432357129
535,18823,211.56528496074563
536,18824,243.6306260555893
537,18825,314.824000771757
538,18826,446.85691466273386
539,18827,495.39948157062554
540,18828,500.6481018035025
541,18829,442.7842148099005
542,18830,473.44418764566797
543,18831,467.4642022983737
544,18832,455.53291258866454
545,18833,466.14487699393464
546,18834,477.617270945578
547,18835,506.80017306007124
548,18836,487.0174637397055
549,18837,454.57926984143364
550,18838,456.2284264719824
551,18839,445.444376157438
552,18840,389.057806877154
553,18841,310.4884843481525
554,18842,262.7688905347797
555,18843,217.11654658379433
556,18844,182.74765338670997
557,18845,163.58929429414877
558,18846,175.90291303967453
559,18847,204.0009178582121
560,18848,234.9197853652252
561,18849,303.5676913305946
562,18850,430.879861785455
563,18851,477.6868235525566
564,18852,482.74778308187996
565,18853,426.9527784348327
566,18854,456.51652563071565
567,18855,450.75035042927345
568,18856,439.24565554294315
569,18857,449.4781966678041
570,18858,460.5404032892757
571,18859,488.679891382644
572,18860,469.6044988397434
573,18861,438.3261096175328
574,18862,439.9163018193693
575,18863,429.51782759518653
576,18864,273.76367324635225
577,18865,218.47773383116277
578,18866,184.8994555978261
579,18867,152.775814453995
580,18868,128.5918647150908
581,18869,115.1109303504752
582,18870,123.77550779666092
583,18871,143.5468961971651
584,18872,165.30320744890116
585,18873,213.60786183586154
586,18874,303.19210051865804
587,18875,336.1281978295375
588,18876,339.68938294498275
589,18877,300.42877654929623
590,18878,321.23154643132307
591,18879,317.17413060306995
592,18880,309.0787589745171
593,18881,316.2789693172203
594,18882,324.0629804985211
595,18883,343.8635589409553
596,18884,330.44100466019916
597,18885,308.431713045071
598,18886,309.55066465238303
599,18887,302.2336941419605
600,18888,272.8103051988371
601,18889,217.71689625158842
602,18890,184.2555526618391
603,18891,152.24378046202528
604,18892,128.14405009624093
605,18893,114.71006239887839
606,18894,123.34446589545107
607,18895,143.04700144293594
608,18896,164.72754744892836
609,18897,212.86398333745655
610,18898,302.1362494721484
611,18899,334.95764850179245
612,18900,338.5064319714675
613,18901,299.38254863775586
614,18902,320.11287393328894
615,18903,316.0695878489871
616,18904,308.0024079397807
617,18905,315.177543916719
618,18906,322.9344476755713
619,18907,342.666071612152
620,18908,329.2902606929806
621,18909,307.3576153148257
622,18910,308.4726702301607
623,18911,301.1811806968398
624,18912,421.27904380495477
625,18913,336.2027171451684
626,18914,284.53105165714953
627,18915,235.09784284558935
628,18916,197.88256478981685
629,18917,177.13753652738546
630,18918,190.47095238281335
631,18919,220.89599563742183
632,18920,254.3755215809775
633,18921,328.70875348919833
634,18922,466.56474425946465
635,18923,517.2481947598832
636,18924,522.7282960547586
637,18925,462.3124252219112
638,18926,494.3246016384238
639,18927,488.08087967131166
640,18928,475.62338164580274
641,18929,486.70336787041396
642,18930,498.6817313564802
643,18931,529.1516934741617
644,18932,508.49650293787533
645,18933,474.6276801810228
646,18934,476.34956993214485
647,18935,465.0899082552429
648,18936,411.63108010374094
649,18937,328.50313735603504
650,18938,278.01483562735973
651,18939,229.71372633810392
652,18940,193.35073765464335
653,18941,173.0808037093868
654,18942,186.1088630224515
655,18943,215.8371241388432
656,18944,248.54991540668402
657,18945,321.18079745015234
658,18946,455.87966560892175
659,18947,505.402384053305
660,18948,510.75698226619863
661,18949,451.7247314765127
662,18950,483.0037778676773
663,18951,476.9030471169217
664,18952,464.73084571493445
665,18953,475.5570825388172
666,18954,487.2611223484202
667,18955,517.0332736140981
668,18956,496.8511199674132
669,18957,463.75794740576066
670,18958,465.44040312839104
671,18959,454.4386057073646
672,18960,426.5668793470596
673,18961,340.4226865531305
674,18962,288.1024455584368
675,18963,238.0487580348259
676,18964,200.36635902227556
677,18965,179.36094207120374
678,18966,192.86171709461019
679,18967,223.66865122999621
680,18968,257.5684074931477
681,18969,332.83465971515795
682,18970,472.4209995697347
683,18971,523.7406216407398
684,18972,529.2895083993775
685,18973,468.1153060193166
686,18974,500.5292947897184
687,18975,494.2072024991395
688,18976,481.59333970354834
689,18977,492.81240036308844
690,18978,504.94111458961834
691,18979,535.7935314033541
692,18980,514.8790798089808
693,18981,480.58514033346745
694,18982,482.3286430035311
695,18983,470.92765163059346
696,18984,407.19737760301484
697,18985,324.9648108010414
698,18986,275.02032153078244
699,18987,227.23946632192713
700,18988,191.26814552180298
701,18989,171.2165402236447
702,18990,184.10427354591835
703,18991,213.51232981864092
704,18992,245.87276969354656
705,18993,317.721340247647
706,18994,450.9693589991025
707,18995,499.95866533924357
708,18996,505.25558886080694
709,18997,446.8591779058677
710,18998,477.8013158542347
711,18999,471.76629643212567
712,19000,459.72520252518416
713,19001,470.43482931741573
714,19002,482.01280422793633
715,19003,511.4642779065736
716,19004,491.49950742024373
717,19005,458.76278336074654
718,19006,460.4271172541339
719,19007,449.54382083824487
720,19008,392.7710892008673
721,19009,313.4518779114401
722,19010,265.27683423671044
723,19011,219.18877086605852
724,19012,184.49185082736233
725,19013,165.1506387116456
726,19014,177.5817822620216
727,19015,205.9479627161074
728,19016,237.16192900318245
729,19017,306.4650308064846
730,19018,434.9923061218236
731,19019,482.24600732117466
732,19020,487.35527013918437
733,19021,431.0277415307999
734,19022,460.87365383928227
735,19023,455.05244456302546
736,19024,443.43794547946277
737,19025,453.7681489912852
738,19026,464.935936571634
739,19027,493.34399622914634
740,19028,474.0865425202817
741,19029,442.5096231368457
742,19030,444.11499260152084
743,19031,433.61727227599346
744,19032,277.47695557006557
745,19033,221.44112739445035
746,19034,187.40739929975683
747,19035,154.84803873625916
748,19036,130.33606215574315
749,19037,116.672274767972
750,19038,125.45437701900798
751,19039,145.4939410550604
752,19040,167.54535108685843
753,19041,216.50520131175153
754,19042,307.3045448550267
755,19043,340.6873815981556
756,19044,344.29687000228716
757,19045,304.5037396452635
758,19046,325.5886746398898
759,19047,321.4762247368219
760,19048,313.27104891103664
761,19049,320.5689216407013
762,19050,328.4585137808794
763,19051,348.52766378745764
764,19052,334.9230483407375
765,19053,312.61522656438393
766,19054,313.74935543453455
767,19055,306.3331388227674
768,19056,276.52358752255043
769,19057,220.68028981487595
770,19058,186.76349636376983
771,19059,154.31600474428947
772,19060,129.8882475368933
773,19061,116.2714068163752
774,19062,125.02333511779814
775,19063,144.99404630083126
776,19064,166.96969108688563
777,19065,215.76132281334648
778,19066,306.24869380851703
779,19067,339.51683227041053
780,19068,343.11391902877193
781,19069,303.4575117337231
782,19070,324.4700021418556
783,19071,320.37168198273906
784,19072,312.19469787630027
785,19073,319.46749624020003
786,19074,327.3299809579296
787,19075,347.33017645865436
788,19076,333.772304373519
789,19077,311.5411288341386
790,19078,312.6713610123122
791,19079,305.28062537764674
792,19080,424.9923261286681
793,19081,339.16611070845596
794,19082,287.0389953590803
795,19083,237.17006712785349
796,19084,199.6267622304692
797,19085,178.69888094488226
798,19086,192.1498216051604
799,19087,222.84304049531715
800,19088,256.6176652189348
801,19089,331.6060929650883
802,19090,470.6771885958333
803,19091,521.8073785285012
804,19092,527.3357831120632
805,19093,466.38738831787833
806,19094,498.6817298469906
807,19095,492.3829738050636
808,19096,479.8156715823223
809,19097,490.993320193895
810,19098,503.0772646388385
811,19099,533.815798320664
812,19100,512.9785466184137
813,19101,478.8111937003357
814,19102,480.54826071429636
815,19103,469.18935293604983
816,19104,415.34436242745426
817,19105,331.4665309193226
818,19106,280.5227793292905
819,19107,231.7859506203681
820,19108,195.0949350952957
821,19109,174.6421481268836
822,19110,187.78773224479855
823,19111,217.78416899673852
824,19112,250.7920590446413
825,19113,324.0781369260423
826,19114,459.9921099452904
827,19115,509.9615678219231
828,19116,515.364469323503
829,19117,455.79969457248
830,19118,487.3609060762441
831,19119,481.2051412506736
832,19120,468.9231356514541
833,19121,479.8470348622982
834,19122,491.65665563077846
835,19123,521.6973784606005
836,19124,501.33316364795155
837,19125,467.94146092507344
838,19126,469.63909391054256
839,19127,458.53805038817154
840,19128,430.28016167077294
841,19129,343.3860801164181
842,19130,290.6103892603676
843,19131,240.12098231709007
844,19132,202.11055646292795
845,19133,180.92228648870056
846,19134,194.54058631695727
847,19135,225.61569608789154
848,19136,259.81055113110494
849,19137,335.73199919104786
850,19138,476.5334439061034
851,19139,528.299805409358
852,19140,533.8969954566819
853,19141,472.19026911528385
854,19142,504.886422998285
855,19143,498.50929663289145
856,19144,485.785629640068
857,19145,497.1023526865695
858,19146,509.33664787197665
859,19147,540.4576362498565
860,19148,519.3611234895192
861,19149,484.7686538527804
862,19150,486.52733378568263
863,19151,475.0270963114003
864,19152,410.91065992672816
865,19153,327.92820436432885
866,19154,277.52826523271324
867,19155,229.3116906041913
868,19156,193.01234296245536
869,19157,172.7778846411415
870,19158,185.7831427682654
871,19159,215.45937467653624
872,19160,248.11491333150383
873,19161,320.61867972353696
874,19162,455.08180333547114
875,19163,504.5178491078617
876,19164,509.8630759181114
877,19165,450.934141001835
878,19166,482.15844406280144
879,19167,476.0683905658777
880,19168,463.9174924617038
881,19169,474.72478164089677
882,19170,486.40833751029464
883,19171,516.128382753076
884,19172,495.98155110078216
885,19173,462.94629688005944
886,19174,464.62580803628543
887,19175,453.64326551905174
888,19176,396.48437152458064
889,19177,316.4152714747276
890,19178,267.78477793864124
891,19179,221.2609951483227
892,19180,186.2360482680147
893,19181,166.71198312914242
894,19182,179.26065148436865
895,19183,207.89500757400273
896,19184,239.4040726411397
897,19185,309.3623702823745
898,19186,439.10475045819226
899,19187,486.8051910897927
900,19188,491.9627571964888
901,19189,435.10270462676715
902,19190,465.23078204784906
903,19191,459.3545386967774
904,19192,447.6302354159823
905,19193,458.0581013147663
906,19194,469.3314698539923
907,19195,498.0081010756486
908,19196,478.5685862008201
909,19197,446.6931366561586
910,19198,448.31368338367236
911,19199,437.71671695680027
912,19200,281.1902378937789
913,19201,224.40452095773787
914,19202,189.91534300168763
915,19203,156.92026301852331
916,19204,132.08025959639554
917,19205,118.23361918546883
918,19206,127.13324624135507
919,19207,147.44098591295568
920,19208,169.78749472481567
921,19209,219.4025407876415
922,19210,311.4169891913954
923,19211,345.24656536677367
924,19212,348.9043570595916
925,19213,308.5787027412307
926,19214,329.94580284845654
927,19215,325.7783188705738
928,19216,317.46333884755626
929,19217,324.8588739641824
930,19218,332.8540470632377
931,19219,353.19176863396
932,19220,339.4050920212759
933,19221,316.7987400836969
934,19222,317.94804621668607
935,19223,310.4325835035743
936,19224,280.23686984626374
937,19225,223.6436833781635
938,19226,189.2714400657006
939,19227,156.38822902655363
940,19228,131.63244497754565
941,19229,117.83275123387202
942,19230,126.70220434014522
943,19231,146.94109115872658
944,19232,169.2118347248429
945,19233,218.65866228923647
946,19234,310.3611381448857
947,19235,344.0760160390286
948,19236,347.72140608607634
949,19237,307.53247482969033
950,19238,328.82713035042235
951,19239,324.67377611649096
952,19240,316.3869878128199
953,19241,323.7574485636811
954,19242,331.7255142402879
955,19243,351.99428130515673
956,19244,338.2543480540573
957,19245,315.7246423534515
958,19246,316.87005179446373
959,19247,309.3800700584536
960,19248,428.7056084523814
961,19249,342.1295042717435
962,19250,289.546939061011
963,19251,239.24229141011767
964,19252,201.37095967112157
965,19253,180.2602253623791
966,19254,193.82869082750747
967,19255,224.79008535321242
968,19256,258.859808856892
969,19257,334.50343244097826
970,19258,474.789632932202
971,19259,526.3665622971193
972,19260,531.9432701693675
973,19261,470.46235141384557
974,19262,503.0388580555573
975,19263,496.68506793881556
976,19264,484.00796151884185
977,19265,495.283272517376
978,19266,507.47279792119684
979,19267,538.4799031671664
980,19268,517.4605902989521
981,19269,482.9947072196486
982,19270,484.7469514964479
983,19271,473.28879761685675
984,19272,419.0576447511676
985,19273,334.4299244826102
986,19274,283.0307230312212
987,19275,233.85817490263224
988,19276,196.83913253594807
989,19277,176.20349254438042
990,19278,189.4666014671456
991,19279,219.73121385463384
992,19280,253.0342026825985
993,19281,326.97547640193227
994,19282,464.1045542816591
995,19283,514.5207515905411
996,19284,519.9719563808075
997,19285,459.8746576684472
998,19286,491.71803428481076
999,19287,485.5072353844255
1000,19288,473.1154255879736
1001,19289,484.1369871857793
1002,19290,496.0521889131368
1003,19291,526.3614833071028
1004,19292,505.8152073284899
1005,19293,472.1249744443864
1006,19294,473.8377846926941
1007,19295,462.6374950689784
1008,19296,433.99344399448626
1009,19297,346.3494736797056
1010,19298,293.1183329622983
1011,19299,242.19320659935423
1012,19300,203.8547539035803
1013,19301,182.48363090619736
1014,19302,196.21945553930433
1015,19303,227.56274094578686
1016,19304,262.0526947690622
1017,19305,338.6293386669379
1018,19306,480.645888242472
1019,19307,532.858989177976
1020,19308,538.5044825139863
1021,19309,476.2652322112511
1022,19310,509.24355120685175
1023,19311,502.8113907666434
1024,19312,489.9779195765875
1025,19313,501.3923050100505
1026,19314,513.732181154335
1027,19315,545.1217410963588
1028,19316,523.8431671700575
1029,19317,488.9521673720932
1030,19318,490.72602456783414
1031,19319,479.12654099220725
1032,19320,414.6239422504415
1033,19321,330.89159792761643
1034,19322,280.0362089346439
1035,19323,231.38391488645544
1036,19324,194.75654040310775
1037,19325,174.33922905863832
1038,19326,187.46201199061247
1039,19327,217.40641953443156
1040,19328,250.35705696946107
1041,19329,323.5160191994269
1042,19330,459.1942476718398
1043,19331,509.07703287647973
1044,19332,514.4705629754158
1045,19333,455.00910409780215
1046,19334,486.51557227136817
1047,19335,480.3704846996296
1048,19336,468.1097823982233
1049,19337,479.0147339643778
1050,19338,490.80387079265296
1051,19339,520.7924875995783
1052,19340,500.4635947813206
1053,19341,467.12981039937233
1054,19342,468.82449881843695
1055,19343,457.74271019985866
1056,19344,400.19765384829395
1057,19345,319.3786650380152
1058,19346,270.292721640572
1059,19347,223.33321943058684
1060,19348,187.98024570866707
1061,19349,168.27332754663922
1062,19350,180.9395207067157
1063,19351,209.84205243189805
1064,19352,241.64621627909696
1065,19353,312.2597097582645
1066,19354,443.21719479456095
1067,19355,491.36437485841077
1068,19356,496.5702442537932
1069,19357,439.1776677227343
1070,19358,469.58791025641574
1071,19359,463.65663283052936
1072,19360,451.822525352502
1073,19361,462.34805363824734
1074,19362,473.7270031363506
